year,doy,date,block,treatment,tussock,moisture,TOC,TN,mbc,mbn,labile,nh4,no3,tfpa,po4,TRS,BG,NAG,PHOS,LAP,PHENOX,root_phos,CO2,soil_percentc,soil_percentn,leaf_percentc,leaf_percentn,rhizome_percentc,rhizome_percentn,root_percentc,root_percentn,soil_d15N,leaf_d15N
2010,174,2010-06-23,3,C.N,T,0.822,929.1557335,31.83508067,2757.04772,185.3818852,12.52107222,2.480147257,1.5961806,8.44474436,12.52049887,,1008.388698,355.4788483,1179.107586,6.902960392,0.286877097,,,,,,,,,,,,
2010,174,2010-06-23,4,C.N,T,0.84,848.1260914,27.34839618,3105.146646,230.109455,10.18829206,0.782449442,4.819895349,4.585947272,1.383489549,,1663.574116,772.3665394,1491.024144,10.54472105,0.614974907,15654.47801,,,,,,,,,,,
2010,174,2010-06-23,5,C.N,T,0.694,131.7274515,0.834380553,929.0972621,66.17033512,2.109734277,0.925911965,0.132642459,1.051179853,2.707862306,,881.9763547,334.1066186,660.4491403,0.230923389,0.373115269,11805.03887,,,,,,,,,,,
2010,189,2010-07-08,1,C.N,T,0.83686,670.7219117,26.4985005,1921.449656,146.5422021,2.130912487,0.078344831,2.052567656,0,11.07606424,,795.174866,422.7591937,729.4544533,11.1645174,0,17350.76788,,,,,,,,,,,
2010,189,2010-07-08,2,C.N,T,0.83756,848.0870128,48.86051565,3000.694634,269.5449258,6.172811866,0.550777088,5.622034777,0,22.20885712,,1344.247251,353.9799952,965.9379806,18.57695402,0.024020621,6844.206698,,,,,,,,,,,
2010,189,2010-07-08,3,C.N,T,0.82408,588.0368332,24.25179025,2064.831393,147.8319858,4.213137385,1.271433467,2.941703918,0,16.19228813,,1361.857537,638.0830163,730.1482684,13.91859814,0,22089.54142,,,,,,,,,,,
2010,189,2010-07-08,4,C.N,T,0.77646,491.9583023,26.32599627,2070.675918,146.5407494,0.657526711,0.657526711,0,0,0,,652.4418417,190.2874052,582.5722099,7.30767807,0.0045535,18425.5868,,,,,,,,,,,
2010,189,2010-07-08,5,C.N,T,0.8251,809.7458905,31.97683944,4238.69683,325.8347019,0,0,0,0,0,,681.0565827,225.8748288,1391.500489,28.63159208,0.100877176,11800.59417,,,,,,,,,,,
2010,202,2010-07-21,1,C.N,T,0.84274,1177.260429,66.14318204,4391.119511,291.1140725,9.360701814,0,1.793785561,7.566916253,0.108597207,,1161.885136,643.406031,1567.088532,17.12751606,0.119353035,9143.882753,,,,,,,,,,,
2010,202,2010-07-21,2,C.N,T,0.80026,398.2234329,18.35891398,3571.122091,227.6595042,3.499404999,0,1.412289563,2.087115436,4.063906594,,947.8840841,386.8448401,1001.570228,10.92571989,0.26417827,11445.3409,,,,,,,,,,,
2010,202,2010-07-21,3,C.N,T,0.83688,598.2430082,21.57237286,2950.687409,195.7294515,9.020641685,0.199739276,8.820902409,0,0.563794556,,1321.017392,463.17153,1216.205806,12.27308691,1.697756528,2956.229298,,,,,,,,,,,
2010,202,2010-07-21,4,C.N,T,0.77832,833.8573963,41.63469413,2828.642829,221.6706459,7.538913835,0.220462857,1.95912098,5.359329999,0.020735451,,716.5376401,219.704921,963.2063469,12.39680207,1.575165789,6763.173665,,,,,,,,,,,
2010,202,2010-07-21,5,C.N,T,0.85678,823.5661568,72.65445603,2836.667636,212.6052385,6.146971831,0,2.819833085,3.327138746,2.268898127,,849.0645418,354.2592716,1210.733158,11.12272145,2.392341494,7109.89665,,,,,,,,,,,
2010,216,2010-08-04,1,C.N,T,0.848,502.9934338,27.65949783,1564.236084,102.6134564,26.606445,7.252235255,5.86131318,13.49289657,15.06288079,,712.923132,729.0171868,1108.097425,9.372625742,0.00340957,7337.531638,,,,,,,,,,,
2010,216,2010-08-04,2,C.N,T,0.754,444.3843297,26.01821644,1229.215646,77.51432669,0.156744564,0,0.156744564,0,0,,978.2763371,361.7483075,862.7178499,9.998781192,0.032303139,3979.778947,,,,,,,,,,,
2010,216,2010-08-04,3,C.N,T,0.812,543.8623972,32.31545528,2207.505719,102.757879,7.118539074,2.830659688,3.92932118,0.358558206,10.16466261,,1310.806241,426.4205864,783.4813181,13.68094538,0,3070.130437,,,,,,,,,,,
2010,216,2010-08-04,4,C.N,T,0.852,579.1977959,27.61437459,2239.011684,132.7657679,5.284826641,0.293526763,4.991299878,0,16.06032036,,1732.731118,717.6051661,1126.696247,13.35290611,0.003501721,8374.598637,,,,,,,,,,,
2010,216,2010-08-04,5,C.N,T,0.824,539.2316117,35.34336653,675.2036402,45.89051229,4.820682201,0,1.94871367,2.871968531,5.988085535,,1139.397672,367.2808946,1018.980531,17.13733773,0.447583618,7309.923243,,,,,,,,,,,
2011,152,2011-06-01,1,C.N,T,0.90938,1321.287315,60.95417409,6229.735282,413.0145612,7.63556631,4.512929939,0,3.122636371,30.79812211,130.1249866,1193.843889,736.9877611,2581.788062,43.93095428,1.120476424,5245.620452,6.0873879,47.406645,0.8117179,45.3989849,1.771668767,,,,,-2.91154,-2.3951
2011,152,2011-06-01,2,C.N,T,0.857,799.1382779,61.22285798,3389.572914,209.569986,33.1780591,23.27021408,6.90821862,2.999626398,115.1953649,88.23957576,1751.853678,521.7865428,2314.453508,45.41596716,1.434567287,5243.374248,4.974289,47.28,0.635,45.19668782,2.076619329,45.51,2.06,,,,0.0479328
2011,152,2011-06-01,3,C.N,T,0.84244,858.4790614,76.42422955,5267.006838,454.9148568,48.24072699,32.42499797,12.69967697,3.116052039,100.1819362,87.74401064,537.5617072,362.799841,1912.725176,32.34932015,0.622125006,2109.205213,5.3973507,47.2,0.9101,47.06543625,2.825850106,44.21,1.83,,,,0.572624
2011,152,2011-06-01,4,C.N,T,0.82206,744.7170572,58.12059811,2692.476185,193.0651169,26.51740762,20.14860098,3.603909506,2.76489713,12.39046514,179.6916406,699.1496536,351.424429,1625.183851,36.9941156,0.110406669,1167.425385,2.8829413,42.08,0.7876,46.37802158,2.247516995,,,,,,-1.82391
2011,152,2011-06-01,5,C.N,T,0.8617,811.2680345,66.68881457,2789.299172,214.9926474,46.32932455,28.09555176,16.20419846,2.02957433,66.69575131,243.9963905,1225.182227,367.0779435,1821.08798,35.56888247,0.57269301,2914.875824,3.7224276,46.43,0.7545,45.64042875,2.387980684,42.43,2.26,,,,-0.818962
2011,162,2011-06-11,1,C.N,T,0.75054,958.6227544,36.8167624,633.6124379,62.08955728,8.068865998,6.453803938,0.503994278,1.111067782,22.92860409,505.0421551,189.4050647,376.7778863,1987.737058,19.00057432,0.949448068,,7.2769103,40.43970732,0.688251431,47.28475749,2.169090906,42.24,1.77,42.46,1.87,-4.04595,-0.321085
2011,162,2011-06-11,2,C.N,T,0.82881,1058.154891,67.95543116,3568.902229,255.4043302,39.95707338,12.66220163,24.77461507,2.520256683,32.07069058,327.0695252,1139.612122,789.7751161,1458.581156,23.9563707,0.364091168,,10.9959962,45.78,0.8305,46.46811429,2.114670364,,,,,,0.300261
2011,162,2011-06-11,3,C.N,T,0.82768,561.2497268,51.41201909,5462.746771,181.5174085,38.03062845,11.76195723,24.44812973,1.820541488,39.00602446,79.34123592,869.1164947,465.0790607,1708.874874,21.90873303,1.014085411,,4.7530196,47.17,0.7292,46.26705151,1.87889679,,,,,,0.729296
2011,162,2011-06-11,4,C.N,T,0.81092,811.8562791,44.88524539,2331.480747,173.9303113,29.15738332,14.95039028,11.83120124,2.3757918,16.0397963,1228.547038,1412.316062,542.228488,1416.819621,14.06684973,0.519036794,,13.4494311,46.45,0.6013,46.87934691,2.098827353,43.43,0.88,,,,0.457969
2011,162,2011-06-11,5,C.N,T,0.83323,695.4712273,33.74151816,3713.473947,269.9076522,7.439608874,5.737318324,0,1.70229055,71.05514321,144.0891451,803.7936835,528.4438834,2069.522887,17.80991715,0.270452494,,7.8016077,46.66,0.867,46.49896096,2.491016352,,,,,,1.70448
2011,173,2011-06-22,1,C.N,T,0.75101,700.386818,57.77306101,2804.975845,261.6916617,16.11992036,9.15484115,0,6.965079205,40.40983447,47.36095229,208.0058475,136.9296136,936.4804751,33.04546268,0.979198803,,0.3870958,30.35244189,1.292493213,46.49391582,1.662950276,,,49.22,1.94,1.04333,-1.50058
2011,173,2011-06-22,2,C.N,T,0.89913,1236.691243,41.2917447,5043.196805,490.8433017,0,0,0,0,204.4219633,343.6353371,2194.090717,1075.432372,2061.431699,42.75004148,0,,0,42.37,0.7296,56.4716173,2.516330405,,,43.18,2.16,,1.10819
2011,173,2011-06-22,3,C.N,T,0.80556,1063.31567,39.02082281,3723.477839,367.5647555,9.718379933,6.251454204,0,3.466925729,43.47452263,924.6354042,1796.891449,817.5163649,2092.045584,18.91823596,0.263105107,,1.788038,46.47,0.6673,41.58844814,1.85482915,,,,,,0.723151
2011,173,2011-06-22,4,C.N,T,0.822242,1160.320908,151.7589001,2271.089718,194.8660292,80.74380621,67.72995235,0,13.01385387,34.34614487,75.85425786,2203.152096,955.5678035,2464.619168,57.86859667,9.628437291,,1.5908923,44.61,0.9647,46.4661108,1.910749082,45.2,2.61,,,,0.103982
2011,173,2011-06-22,5,C.N,T,0.82472,777.3847367,53.65356175,2790.975113,235.248026,7.911820634,4.287241432,0,3.624579202,48.61886757,69.32704392,1254.401691,534.6819744,2260.544411,49.9895804,1.939611441,,1.4864662,40.81,1.273,95.27754034,4.341937941,,,,,,2.30757
2011,181,2011-06-30,1,C.N,T,0.8232,297.6144181,23.86196171,1374.787383,108.9076082,17.87322575,6.112931197,10.80161267,0.958681876,29.49212584,71.59833652,1002.00606,398.4896214,1655.529039,23.07714617,0,,2.5865931,49.26306527,0.55384181,77.35374203,2.459502523,,,41.51,1.23,-6.96257,2.74223
2011,181,2011-06-30,2,C.N,T,0.83465,1009.724357,40.5974447,3440.126224,314.4870663,10.11033438,6.614937872,0,3.495396503,30.09939693,400.886188,706.4585213,437.4524759,2119.738595,0,0.075935279,,4.1580146,45.38,1.148,41.63919089,1.277581109,47.13,0.96,,,,3.0924
2011,181,2011-06-30,3,C.N,T,0.8172,1523.429078,94.57063916,4329.50254,330.0292736,39.8266791,11.77069776,11.78052229,16.27545906,53.80414363,,1033.003654,583.4250913,1986.825822,33.20531726,0,,4.7278301,49.85,1.02,38.95064324,1.512758989,43.64,0.55,,,,-0.825178
2011,181,2011-06-30,4,C.N,T,0.80778,859.8606385,41.91847768,1708.193424,123.0750215,19.17831976,9.837012971,7.468948759,1.872358028,16.70151966,261.7203293,409.2669457,226.132939,698.0850751,17.70339254,0.073694875,,2.5932448,37.66,0.8347,46.95916589,1.843950232,,,47.95,1.22,,3.72104
2011,181,2011-06-30,5,C.N,T,0.80567,1217.224877,66.36874219,1160.927506,113.0487213,21.57210502,4.708489282,12.01082039,4.852795347,40.30247768,363.4244087,1161.500353,457.0888612,1666.832394,30.79428545,0.253474785,,2.2178378,45.23,0.6976,46.08464823,1.356443412,,,,,,2.07443
2011,192,2011-07-11,1,C.N,T,0.78509,730.697291,80.04141956,2335.914789,173.0893355,16.59266976,7.790393114,3.23693576,5.565340882,8.323764389,94.37130833,410.6451574,321.2157676,1668.392611,3.064653449,0.751129361,,1.0348061,36.08448943,1.430673161,46.56801122,1.473807394,43.85,1.84,44.98,1.1,2.06067,-1.37072
2011,192,2011-07-11,2,C.N,T,0.69207,487.9429923,49.62500935,1418.685023,155.3982877,20.75801417,7.689746807,9.854030876,3.214236482,4.537362781,47.66607007,202.7607989,164.4772914,750.073165,8.895018797,0,,0.6683505,26.33,0.9323,46.62632966,1.835384957,43.29,1.42,,,,2.70661
2011,192,2011-07-11,3,C.N,T,0.81372,930.9972487,53.6157637,3375.684438,271.6226626,13.64780955,7.165407621,4.542686846,1.939715087,33.42887093,207.0734764,495.2600365,784.4338454,1249.216341,7.15173287,0,,2.5333438,45.17,1.022,47.48548397,2.121299562,,,,,,2.55296
2011,192,2011-07-11,4,C.N,T,0.8031,769.4557649,53.32237994,3238.131807,233.4593383,5.943710183,2.022697298,0,3.921012885,17.66309222,106.7395731,773.0742637,453.6066487,1406.778445,12.45687573,0,,2.3254551,41.67,1.029,46.0346582,1.109757336,,,44.4,0.84,,-1.80075
2011,192,2011-07-11,5,C.N,T,0.81113,647.5852353,40.94931876,4351.151923,361.8629997,21.44038465,19.51367698,0,1.926707671,22.95133843,182.7479786,1502.232734,455.2871188,1738.466616,10.67846182,0.937358405,,1.4033293,42.39,0.8236,46.90271711,1.633619042,,,,,,-0.837996
2011,202,2011-07-21,1,C.N,T,0.81685,528.8833064,37.82587286,2686.192506,320.2207174,15.32993755,2.752076433,11.58819116,0.989669959,26.51207447,222.7641434,669.5264061,375.6618749,763.4418749,9.685069607,0.084256039,9724.469745,4.2588306,48.01964374,0.817129904,46.73906627,1.657607791,45.63,0.72,43.16,0.72,-4.5017,-0.618541
2011,202,2011-07-21,2,C.N,T,0.75201,856.9609435,41.1741764,1308.470433,106.5356498,12.24202077,6.24075665,4.349238216,1.652025902,48.7676443,206.4518938,739.4808658,329.6959212,1264.145692,2.329314216,0,1226.351695,3.8185122,38.86,0.6768,46.22018634,1.286522886,,,39.13,0.89,,-1.3414
2011,202,2011-07-21,3,C.N,T,0.82099,907.7035245,51.15755536,2723.806121,233.2924007,8.926067671,7.10416223,0,1.821905442,51.4256605,110.9402444,1246.524117,662.5412921,1526.99993,29.65114449,0.211470771,9729.086752,2.7321576,47.03,0.6875,46.92009335,1.167339062,,,,,,-1.45937
2011,202,2011-07-21,4,C.N,T,0.80031,1064.031508,80.94574306,2702.959003,209.9850316,19.81126585,13.44203676,2.90927754,3.459951551,37.28993018,152.2453752,883.0091456,390.901914,896.638515,10.44157899,0.14851721,7392.667787,3.4922135,46.9,0.5265,46.41066497,1.680808117,44.46,0.9,,,,0.0279776
2011,202,2011-07-21,5,C.N,T,0.85555,575.4928451,45.13598543,2692.318621,200.5547354,30.4497323,0,28.99989431,1.449837994,18.85299269,98.89552581,1147.676312,404.8427412,1747.477884,18.17335482,0.702736544,4838.656836,3.331568,46.87,0.7866,47.13103997,1.697693689,42.96,1.76,,,,-1.34528
2011,213,2011-08-01,1,C.N,T,0.83244,1447.222772,50.26022135,1329.062058,160.8013076,5.005298537,2.184141519,0,2.821157018,7.790585939,120.5291243,1689.24193,1733.864842,1749.747574,21.43019941,0,12473.83139,2.8815855,46.53846675,0.902655592,47.19915342,1.863672649,45.47,3.38,,,-1.30828,-0.803445
2011,213,2011-08-01,2,C.N,T,0.83053,581.5596164,38.28457506,2691.05083,176.5473238,8.515072376,0.605269094,4.50346067,3.406342612,0,138.3924943,388.2219668,663.8557977,2370.375636,24.84724576,0.995940056,2390.444466,3.5945036,45.63,0.7449,46.84804919,0.843003323,44.18,0.94,45.14,0.55,,-4.39905
2011,213,2011-08-01,3,C.N,T,0.74095,538.8774152,43.54273682,835.2092667,106.2535575,8.073715115,4.205825775,0,3.86788934,10.47937662,38.1394005,881.8267445,263.2089287,1879.781532,52.83704122,1.119256119,,1.2537728,38.69,1.445,46.19218916,1.348964962,44.21,0.92,44.08,0.47,,-0.501894
2011,213,2011-08-01,4,C.N,T,0.8362,788.0509279,58.00119033,2317.801131,182.0136367,14.82437838,3.636469747,8.185277238,3.002631395,20.710489,79.04886681,1830.418336,540.3599088,2197.315687,39.43216503,2.081070101,10903.81863,3.0440981,46.97,0.8374,44.65743133,1.079693023,45.18,2.4,,,,-2.81821
2011,213,2011-08-01,5,C.N,T,0.79199,671.5578314,42.95905189,1859.101669,166.805025,9.179174406,6.34536573,0,2.833808677,39.12522823,60.04440294,955.8100048,377.1910922,2354.139043,43.64033846,2.876168326,4754.499545,1.7853101,40.74,1.675,46.52311803,1.474776772,42.66,1.22,42.99,0.8,,-2.14884
2011,224,2011-08-12,1,C.N,T,0.828,536.2670024,27.60196205,2641.767532,146.4677448,4.786835716,3.442322575,0,1.344513142,0,97.70771457,804.9390739,337.2528975,829.2001441,15.58625723,0.136974869,,1.5991875,48.68492424,0.856914025,47.74469191,2.123426444,44.36,1.32,46.94,0.3,-1.94868,0.517461
2011,224,2011-08-12,2,C.N,T,0.845,1021.047867,64.65377456,2457.414566,170.3904603,36.88744733,3.373900856,31.27050176,2.243044719,0,341.4293724,723.874933,739.2980455,1233.848995,23.23575629,0,,2.7342767,47.3,0.813,46.98027705,1.26145518,42.85,1.58,44.59,0.92,,-1.84398
2011,224,2011-08-12,3,C.N,T,0.824,744.2989506,29.97751835,1563.893677,109.5270064,14.28802203,3.400420195,9.848841355,1.038760481,0,93.41969726,1416.951906,797.7447537,986.5240465,22.14917925,0,1838.730944,1.2882482,48.22,0.7419,46.27722484,1.927944232,45.69,0.62,,,,0.670698
2011,224,2011-08-12,4,C.N,T,0.818,421.639063,32.24594647,2561.226266,174.7926234,12.67243191,4.329899252,7.000469148,1.342063508,0,92.18071826,1277.401507,511.3677429,1036.171103,26.71554045,0,2645.777118,1.6800345,39.22,0.7946,46.38873647,1.906755891,44.35,0.39,45.79,0.58,,-0.336611
2011,224,2011-08-12,5,C.N,T,0.826,453.9426589,31.5436797,2690.036809,289.1542159,6.53391342,3.570897728,0,2.963015693,32.73870966,66.1681556,860.0466198,349.7927386,1614.234911,45.22003999,3.93346864,4027.624015,1.8445577,46.17,1.123,46.5606724,1.684004305,44.5,1.15,48.16,0.46,,-2.20453
2011,237,2011-08-25,1,C.N,T,0.845,398.662868,31.33974908,1190.421658,119.83835,19.13319538,0,17.97549488,1.1577005,3.682410554,40.42853912,2184.31749,1078.602351,1825.594439,41.35369207,3.040475601,1358.770456,1.3739926,48.70553665,0.777317827,47.75572073,1.635288174,45.23,0.79,46.68,0.36,-4.0629,-1.53532
2011,237,2011-08-25,2,C.N,T,0.802,492.5220543,28.7632807,2767.21663,305.1871369,8.119770169,0,6.86930748,1.250462689,39.59210153,39.51993521,2506.124347,724.268588,1972.275373,31.44726826,0.240017172,6323.969809,1.6303348,48.1,0.5996,46.844569,1.90777153,43.86,0.7,45.41,0.28,,1.45713
2011,237,2011-08-25,3,C.N,T,0.831,452.1131944,24.82918522,1351.256932,105.7604614,1.170474667,0,0,1.170474667,21.01716585,69.04880462,1669.186791,812.1975981,3470.648762,53.5687943,1.566447987,3524.092591,1.4585127,47.34,0.876,48.30138415,2.178214539,43.47,1.16,46.6,0.2,,2.14303
2011,237,2011-08-25,4,C.N,T,0.816,543.8826402,27.03788729,1604.336106,130.6888421,1.028622083,0,0,1.028622083,34.8213382,106.5737563,1750.613158,834.067164,1946.500378,31.22334261,0.074503658,3301.255328,1.601254,48.09,0.7169,46.66262963,2.067772042,44.08,0.87,,,,2.33124
2011,237,2011-08-25,5,C.N,T,0.912,660.2592325,53.07874966,6354.161151,376.8874749,6.242324095,1.758137416,2.63824408,1.845942599,47.0181427,151.9837279,2543.822596,1177.122983,4424.799241,65.34984998,0.695819014,3519.281437,1.567443,47.46,0.8574,46.40957517,1.444069226,43.28,1.23,46.81,0.35,,1.06053
2011,245,2011-09-02,1,C.N,T,0.83,942.4870473,37.54280436,2465.093262,159.5287837,8.766704783,0,7.66648531,1.100219473,49.01522378,151.8847707,1449.199142,811.4807406,2890.966494,26.93401249,0.754043119,,2.1134979,74.91305849,1.121679598,46.80569938,1.97724389,44.57,0.81,46.01,0.48,-6.83916,1.09921
2011,245,2011-09-02,2,C.N,T,0.835,732.7925421,39.31567035,1927.928262,120.980748,5.326301528,0,4.517472755,0.808828773,42.14071355,373.5507532,2770.491953,824.0943616,1794.734993,16.80214079,0.129482152,,1.7227956,48.26,0.6462,47.60539631,2.315824053,,,47.06,0.3,,1.6639
2011,245,2011-09-02,3,C.N,T,0.845,1216.18694,42.89068431,4720.144987,235.8608605,4.517611297,1.981964691,1.204291031,1.331355575,74.92541048,553.3661762,1200.02983,2542.805791,1423.932749,30.97584592,0.58330529,,1.907926,46.45,0.8259,,,,,46.33,0.41,,
2011,245,2011-09-02,4,C.N,T,0.818,466.0358723,28.37788053,1444.532857,113.3059305,8.786262856,3.024251676,5.104473667,0.657537514,57.93125382,147.8366823,329.8178675,688.9224669,1312.976191,10.67700051,0.362370618,,2.0056444,47.38,1.003,48.04955631,1.932140611,45.19,1.6,47.06,0.27,,2.67663
2011,245,2011-09-02,5,C.N,T,0.866,933.8072844,67.95647207,2232.108099,199.3870062,16.67400259,1.840646304,12.58225273,2.251103562,142.5661445,185.7071509,1561.983064,604.5788916,714.1657575,28.05252824,0.476000253,,1.7754003,47.68,1.052,53.92403634,2.174912772,43.45,2.12,44.47,0.94,,-0.152958
2012,148,2012-05-27,1,A.N,T,0.86,694.0784694,34.70581809,4294.084525,360.7459143,2.615644144,0,0.826564112,1.789080032,3.929616624,,1880.45454,952.4771937,3098.342694,9.594433264,0.123268707,1046.089103,2.041431322,47.38,0.5216,44.84,1.52,,,,,,
2012,148,2012-05-27,1,A.O,T,0.85,543.0612325,36.67688064,2517.249796,188.1315765,1.440930253,0,0,1.440930253,21.88887519,,698.2860677,315.4829361,932.988203,3.554955558,0.701809837,1258.807701,0.852274089,47.6,0.5677,45.21,1.4,45.22,2.53,44.54,1.32,,
2012,148,2012-05-27,1,C.N,T,0.866,721.7487543,77.39720195,,,72.22677842,0,69.84825901,2.378519413,28.49142183,,916.382302,490.0269032,1472.142345,6.055512903,0.055933147,1471.679982,1.002527198,47.62,0.5089,45.06,1.25,45.92,0.81,43.91,1.22,,
2012,148,2012-05-27,1,C.O,T,0.86,474.6269444,54.59269968,2501.984979,149.1075166,50.63070528,0,48.93259542,1.698109861,21.46376089,,1936.86374,467.1630283,1049.242116,8.168101097,0.041059794,1629.651795,2.091909456,48.12,0.5145,44.59,2.01,,,44.27,3.05,,
2012,148,2012-05-27,2,A.N,T,0.837,1297.759858,91.48366637,2295.293845,162.9412576,14.48514824,0,9.192897246,5.292250992,2.997164685,,147.8677682,1054.301155,1757.101852,16.1262067,0.851758223,1727.402174,1.040147443,43.05,1.71,45.21,1.21,,,44.77,0.93,,
2012,148,2012-05-27,2,A.O,T,0.762,912.2827469,50.37861992,1795.823721,167.9737285,16.28420337,0,11.95207391,4.332129463,6.306178196,,433.2823032,488.2881598,1949.490995,7.674164029,0.191469974,1287.601959,1.414396322,,,42.01,1.54,,,42.59,0.7,,
2012,148,2012-05-27,2,C.N,T,0.77,334.1269911,26.2174139,1438.177039,150.4717849,18.53494306,0,17.73527669,0.799666367,1.862439016,,877.4480633,300.743968,1071.707811,8.40441341,0,2240.128223,1.474954089,42.81,0.3782,44.61,1.81,,,43.45,1.49,,
2012,148,2012-05-27,3,A.N,T,0.84,471.7119181,49.85414028,2688.738276,264.9958746,29.92225421,0.960751805,27.53361225,1.427890161,14.0554888,,1459.781216,290.3791866,1254.528697,1.449555663,0,1496.95951,1.227680962,48.18,0.4027,45.36,1.73,,,44.43,1.64,,
2012,148,2012-05-27,3,A.O,T,0.864,560.6040872,48.14309319,2343.836249,195.0436903,9.929261329,0,7.492809482,2.436451847,7.945636764,,1333.621076,1583.22554,2013.90054,5.87383954,0.041466156,1356.523781,1.716362177,46.19,0.6437,,,46.65,0.83,43.8,1.56,,
2012,148,2012-05-27,3,C.N,T,0.86,665.9619057,63.90786321,2581.283717,195.2270008,28.32252678,1.356015192,24.63161053,2.334901059,50.9105748,,1406.436542,752.383939,1240.043205,6.318898697,0.017597055,814.8136184,1.049599344,46.99,0.703,,,,,44.84,0.66,,
2012,148,2012-05-27,3,C.O,T,0.889,663.3421668,50.08838049,3146.050136,200.0776769,34.09211668,0,32.47784718,1.614269505,17.26923949,,522.0987787,261.0425726,660.3676797,1.358925507,0,710.5856086,1.27803676,46.42,0.6449,45.02,1.14,46.52,1.35,43.89,1.74,,
2012,148,2012-05-27,4,A.N,T,0.846,520.3590096,28.06015304,1715.955834,181.2814982,1.705053287,0,0,1.705053287,22.03054909,,1207.932562,267.8646357,1317.906963,8.74267974,0.238182354,1783.579904,1.712889017,47.85,0.3059,45.98,1.72,45.5,2.48,43.45,2.53,,
2012,148,2012-05-27,4,A.O,T,0.85,506.2998275,27.37837384,1929.206756,168.3715443,1.52295932,0,0.308057341,1.214901978,27.44496887,,1082.550673,367.7691342,1059.364434,13.01099332,0.873422198,1262.891026,1.170482084,47.04,0.4603,44.72,2.07,,,44.29,1.87,,
2012,148,2012-05-27,4,C.N,T,0.761,399.295503,17.33703776,976.8610719,69.99322818,1.222379874,0,0,1.222379874,3.661828626,,381.6235965,193.5338297,314.2570191,2.783239268,0,1286.740332,0.772363757,32.67,0.2277,-0.01,0,,,43.8,1.21,,
2012,148,2012-05-27,4,C.O,T,0.883,1022.79164,59.13429089,3093.248397,249.3372295,31.81143938,0,29.58940385,2.222035527,12.11370256,,289.4868919,318.139464,1130.03479,10.48577333,0.071152347,3227.81317,1.866142783,45.83,0.6595,44.37,1.83,43.82,5.1,43.91,1.27,,
2012,148,2012-05-27,5,A.N,T,0.744,192.525514,11.84913079,1318.768551,97.84533992,1.011998595,0,0.443079269,0.568919326,0,,518.3818578,207.4538438,279.300159,0.994957691,0.002247086,1954.932242,0.590886437,14.64,0.0407,43.47,1.66,,,41.49,1.84,,
